2020-11-19 19:06:44.104549;31;8;8;5;8;6;5;5;66;67;243;127;65;67;350; adj:4;ls:20;0.5 min
2020-11-19 19:07:15.044457;61;14;10;11;15;13;12;10;130;123;663;227;126;123;606; adj:4;ls:20;1 min
2020-11-19 19:08:16.299764;180;34;31;38;33;32;32;40;393;358;1912;645;372;379;1757; adj:4;ls:20;3 min
2020-11-19 19:11:16.729877;301;45;63;61;56;68;55;48;659;627;3022;1028;624;639;2961; adj:4;ls:20;5 min
2020-11-19 19:16:17.758851;601;115;115;108;115;103;109;121;1222;1125;5892;2413;1150;1213;5451; adj:4;ls:20;10 min
2020-11-20 23:40:19.538550;840;152;164;153;147;157;153;156;1789;1672;6931;3100;1721;1772;8764; adj:4;ls:20;14 min
2020-11-20 23:54:20.060094;1081;196;211;206;240;210;203;191;2617;2441;3464;3221;2494;2586;14073; adj:4;ls:20;18 min
2020-11-21 00:12:21.587119;1501;258;255;271;271;275;270;275;3185;3030;9948;5057;3098;3191;17235; adj:4;ls:20;25 min
2020-11-21 00:37:22.664776;1921;347;357;341;350;362;340;290;4115;3828;10331;6623;3868;4119;21546; adj:4;ls:20;32 min
2020-11-21 01:09:24.106191;2401;434;410;424;439;442;426;383;4923;4527;21899;8182;4579;4856;21572; adj:4;ls:20;40 min
2020-11-21 01:49:25.662358;3001;547;520;534;536;530;527;551;6576;6168;23653;9351;6224;6618;28661; adj:4;ls:20;50 min
2020-11-21 02:39:27.287950;3601;669;660;690;654;646;660;618;7662;7227;30704;12673;7301;7630;36289; adj:4;ls:20;60 min
2020-11-22 15:21:06.228258;91;17;18;18;15;17;17;19;189;184;827;322;185;191;989; adj:4;ls:20;1.5 min
2020-11-22 15:22:36.969398;151;34;26;27;29;26;29;37;349;318;1328;488;327;332;1754; adj:4;ls:20;2.5 min
2020-11-22 15:25:07.905117;211;44;41;40;38;38;33;42;522;498;1380;615;500;509;2637; adj:4;ls:20;3.5 min
2020-11-22 15:28:38.809833;391;66;76;78;66;75;80;64;897;847;3013;1219;839;891;4476; adj:4;ls:20;6.5 min
2020-11-22 15:35:09.735064;511;101;102;90;112;95;105;101;1091;1028;5207;2096;1033;1090;4932; adj:4;ls:20;8.5 min
2020-11-23 07:46:28.834579;751;154;147;138;142;153;138;145;1629;1498;7345;2950;1559;1608;7862; adj:4;ls:20;12.5 min
2020-11-23 07:58:59.781764;1021;202;199;185;198;198;188;216;2243;2079;10006;4028;2132;2197;10583; adj:4;ls:20;17 min
2020-11-23 08:16:00.737185;1351;239;213;226;214;229;213;233;2639;2443;8865;4520;2516;2588;13991; adj:4;ls:20;22.5 min
2020-11-23 08:38:32.092200;1651;295;285;280;276;291;279;269;3608;3385;5541;4596;3466;3604;19475; adj:4;ls:20;27.5 min
2020-11-25 21:46:03.966713;30;5;4;7;5;7;6;5;60;59;214;100;59;56;358; adj:4;ls:20;0.5 min
2020-11-25 21:46:34.144606;31;7;6;6;4;6;6;4;64;63;206;82;70;71;397; adj:4;ls:20;0.5 min
2020-11-25 21:47:04.963899;31;6;7;7;5;6;7;7;65;62;237;115;67;71;365; adj:4;ls:20;0.5 min
2020-11-25 21:47:36.177250;61;15;11;12;10;10;12;11;118;120;517;206;120;116;649; adj:4;ls:20;1 min
2020-11-25 21:48:37.022834;60;11;9;12;12;7;15;10;129;118;470;228;124;129;653; adj:4;ls:20;1 min
2020-11-25 21:49:37.305853;60;13;10;13;9;12;8;12;124;123;575;216;124;133;592; adj:4;ls:20;1 min
2020-11-25 21:50:37.769101;181;32;27;33;25;42;31;30;363;354;1532;667;343;361;1795; adj:4;ls:20;3 min
2020-11-25 21:53:38.582411;180;31;34;29;35;32;32;33;367;355;1624;659;351;365;1735; adj:4;ls:20;3 min
2020-11-25 21:56:38.947387;180;31;34;40;30;32;29;36;366;363;1453;641;367;378;1871; adj:4;ls:20;3 min
2020-11-25 21:59:39.419614;301;51;58;61;44;58;48;56;617;582;2596;944;600;620;3129; adj:4;ls:20;5 min
2020-11-25 22:04:40.683004;301;50;54;57;55;54;50;48;596;582;2463;1050;576;580;3118; adj:4;ls:20;5 min
2020-11-25 22:09:41.477839;300;54;48;54;55;67;60;54;717;708;1320;927;716;737;3965; adj:4;ls:20;5 min
2020-11-25 22:14:41.984244;450;89;76;86;85;75;79;74;946;871;3848;1618;885;921;4460; adj:4;ls:20;7.5 min
2020-11-25 22:22:12.497346;450;84;77;89;75;73;75;80;898;822;4419;1456;840;893;3897; adj:4;ls:20;7.5 min
2020-11-25 22:29:42.805965;450;89;100;86;93;96;82;74;1000;956;3902;1656;954;985;5074; adj:4;ls:20;7.5 min
2020-11-25 22:37:13.228752;601;111;109;110;114;111;113;110;1341;1307;5643;1955;1296;1365;6352; adj:4;ls:20;10 min
2020-11-25 22:47:14.287159;600;110;109;121;112;115;107;102;1261;1209;4437;2320;1248;1275;6891; adj:4;ls:20;10 min
2020-11-25 22:57:14.566713;601;116;113;118;106;114;115;113;1274;1196;5474;2329;1225;1257;6052; adj:4;ls:20;10 min
2020-11-25 23:07:15.496715;750;147;152;138;131;136;142;160;1624;1528;7428;2781;1559;1599;7527; adj:4;ls:20;12.5 min
2020-11-25 23:19:45.904524;750;138;148;127;152;148;134;130;1741;1610;4573;2463;1639;1720;9337; adj:4;ls:20;12.5 min
2020-11-25 23:32:16.428192;750;142;143;147;145;129;126;131;1622;1602;6841;2442;1577;1657;7803; adj:4;ls:20;12.5 min
2020-11-25 23:44:46.916294;902;161;177;170;173;164;162;166;1962;1808;7709;3380;1872;1962;9172; adj:4;ls:20;15 min
2020-11-25 23:59:48.642641;900;166;159;157;169;171;152;170;2027;1885;6299;3205;1897;1984;10200; adj:4;ls:20;15 min
2020-11-26 00:14:49.016231;900;159;171;174;175;176;160;149;1939;1848;8672;3224;1886;1955;9068; adj:4;ls:20;15 min
2020-11-26 00:29:49.329959;1051;201;217;206;201;185;219;180;2346;2221;8991;3716;2261;2319;11649; adj:4;ls:20;17.5 min
2020-11-26 00:47:20.065215;1051;202;187;202;193;201;174;178;2426;2254;7391;3615;2265;2377;11617; adj:4;ls:20;17.5 min
2020-11-26 01:04:51.184165;1050;209;205;207;206;193;201;173;2308;2095;10474;3955;2171;2241;9801; adj:4;ls:20;17.5 min
2020-11-26 01:22:21.703913;1201;226;218;225;239;217;244;210;2526;2352;11821;4658;2396;2496;11723; adj:4;ls:20;20 min
2020-11-26 01:42:22.993268;1201;227;222;220;218;215;211;190;2739;2575;6112;3909;2654;2710;15556; adj:4;ls:20;20 min
2020-11-26 02:02:23.636413;1201;238;222;225;223;218;215;202;2472;2351;11440;4550;2379;2478;11561; adj:4;ls:20;20 min
2020-11-26 02:22:24.317283;1380;273;254;252;257;281;253;254;3386;3240;5904;3893;3283;3382;18209; adj:4;ls:20;23 min
2020-11-26 02:45:24.773344;1380;258;251;249;268;242;238;239;2923;2797;13118;4855;2811;2912;13872; adj:4;ls:20;23 min
2020-11-26 03:08:25.287449;1380;258;248;262;251;242;262;235;2907;2727;10067;4861;2787;2852;15833; adj:4;ls:20;23 min
2020-11-26 03:31:25.831874;1560;267;298;300;279;278;261;275;3469;3245;12284;4986;3290;3407;17384; adj:4;ls:20;26 min
2020-11-26 03:57:26.367091;1561;279;289;302;306;291;297;292;3391;3198;12552;5830;3246;3382;16494; adj:4;ls:20;26 min
2020-11-26 04:23:27.039438;1561;304;282;285;284;284;288;281;3266;3004;15399;6081;3075;3219;15033; adj:4;ls:20;26 min
2020-11-26 04:49:27.867838;1800;302;313;305;322;317;306;329;4128;3917;9372;5482;3947;4037;23630; adj:4;ls:20;30 min
2020-11-26 05:19:28.333812;1800;329;327;326;335;321;338;321;3794;3545;17325;6724;3612;3725;17869; adj:4;ls:20;30 min
2020-11-26 05:49:28.842650;1801;333;328;319;345;337;310;336;3911;3622;10628;6615;3769;3841;21757; adj:4;ls:20;30 min
2020-12-31 20:04:23.766789;30;7;6;3;4;5;4;7;56;53;230;110;57;56;287; adj:4;ls:20;0.5 min
2020-12-31 20:04:54.191215;30;3;6;5;4;6;6;7;71;58;322;93;64;62;274; adj:4;ls:20;0.5 min
2020-12-31 20:05:24.635614;30;8;6;6;4;3;5;3;67;60;244;92;67;65;316; adj:4;ls:20;0.5 min
2020-12-31 20:05:54.927099;61;7;14;11;11;12;12;10;131;112;459;181;122;132;687; adj:4;ls:20;1 min
2020-12-31 20:06:55.495560;60;10;9;10;8;12;13;11;109;101;473;248;102;111;543; adj:4;ls:20;1 min
2020-12-31 20:07:55.800727;60;12;8;11;10;11;11;12;123;109;598;206;118;114;620; adj:4;ls:20;1 min
2020-12-31 20:08:56.211174;121;21;19;20;21;23;23;23;240;233;1184;449;232;241;1121; adj:4;ls:20;2 min
2020-12-31 20:10:57.728059;120;23;20;23;24;19;21;22;242;220;1170;481;240;229;1063; adj:4;ls:20;2 min
2020-12-31 20:12:57.948268;120;21;22;19;19;21;23;20;245;232;1064;368;224;238;1148; adj:4;ls:20;2 min
2020-12-31 20:14:58.214197;181;30;37;34;31;27;33;26;340;315;1619;648;314;331;1634; adj:4;ls:20;3 min
2020-12-31 20:17:59.445323;181;33;36;34;30;28;31;29;379;342;1204;645;347;366;1747; adj:4;ls:20;3 min
2020-12-31 20:21:00.103742;181;29;34;29;29;30;36;32;410;382;1254;577;376;394;1973; adj:4;ls:20;3 min
2020-12-31 20:24:01.404813;300;58;55;60;54;51;44;53;598;557;2688;1115;575;578;2767; adj:4;ls:20;5 min
2020-12-31 20:29:01.819105;300;52;54;55;56;51;56;56;674;622;1591;910;657;679;3295; adj:4;ls:20;5 min
2020-12-31 20:34:02.311270;301;46;58;51;50;48;51;52;567;522;2801;983;532;556;2668; adj:4;ls:20;5 min
2020-12-31 20:39:02.959968;451;94;77;77;90;85;76;74;980;905;2301;1591;937;968;5277; adj:4;ls:20;7.5 min
2020-12-31 20:46:33.645007;451;83;78;75;81;89;76;77;968;908;2691;1389;919;938;5368; adj:4;ls:20;7.5 min
2020-12-31 20:54:04.566895;451;75;79;83;84;80;75;86;876;829;3983;1673;839;871;4084; adj:4;ls:20;7.5 min
2020-12-31 21:01:35.386479;601;108;101;97;108;101;100;100;1150;1079;5248;1881;1081;1137;5530; adj:4;ls:20;10 min
2020-12-31 21:11:36.543011;601;107;93;109;102;90;86;101;1126;1066;5181;2017;1073;1112;5044; adj:4;ls:20;10 min
2020-12-31 21:21:37.267442;601;108;105;93;95;107;101;102;1261;1226;2413;1498;1232;1255;7521; adj:4;ls:20;10 min
2020-12-31 21:31:37.915646;751;136;129;130;122;118;120;113;1417;1304;6749;2582;1315;1416;6128; adj:4;ls:20;12.5 min
2020-12-31 21:44:09.076434;752;132;122;123;124;121;124;135;1478;1423;3609;2427;1450;1474;8293; adj:4;ls:20;12.5 min
2020-12-31 21:56:40.880845;750;122;129;130;126;125;126;120;1442;1357;6617;2504;1369;1409;6595; adj:4;ls:20;12.5 min
2020-12-31 22:09:11.422372;901;166;156;146;134;156;147;140;1710;1587;7540;2935;1608;1680;8173; adj:4;ls:20;15 min
2020-12-31 22:24:12.317007;901;151;166;154;162;142;146;154;1899;1812;4056;2694;1842;1923;10847; adj:4;ls:20;15 min
2020-12-31 22:39:13.146388;901;164;152;166;146;147;148;149;1765;1661;7526;3073;1677;1735;8475; adj:4;ls:20;15 min
2020-12-31 22:54:14.436381;1051;180;183;185;173;178;177;169;2220;2072;8201;3137;2088;2209;10863; adj:4;ls:20;17.5 min
2020-12-31 23:11:45.158336;1051;192;191;201;195;175;174;186;2229;2016;8026;3669;2080;2183;10254; adj:4;ls:20;17.5 min
2020-12-31 23:29:16.092596;1051;166;181;183;163;171;184;174;2032;1951;8045;3134;1994;2022;10380; adj:4;ls:20;17.5 min
2020-12-31 23:46:47.050550;1200;208;202;193;199;207;194;194;2308;2178;10451;3927;2189;2281;10573; adj:4;ls:20;20 min
2021-01-01 00:06:47.402231;1201;197;207;212;213;207;186;190;2573;2438;5047;2871;2496;2559;14962; adj:4;ls:20;20 min
2021-01-01 00:26:48.028481;1202;219;207;218;218;203;212;222;2479;2282;9261;4171;2337;2429;11396; adj:4;ls:20;20 min
2021-01-01 00:46:49.713748;1380;238;242;244;236;242;234;241;2799;2550;12609;4798;2614;2755;12470; adj:4;ls:20;23 min
2021-01-01 01:09:50.201420;1381;255;248;248;246;255;246;228;3229;3040;4610;3895;3108;3197;17328; adj:4;ls:20;23 min
2021-01-01 01:32:51.013454;1381;243;244;246;245;225;242;229;2802;2653;11343;4840;2689;2789;13729; adj:4;ls:20;23 min
2021-01-01 01:55:51.695613;1561;277;283;291;267;287;278;271;3286;3042;9665;5279;3118;3236;16496; adj:4;ls:20;26 min
2021-01-01 02:21:52.880300;1561;270;258;268;281;265;270;291;3192;2992;10820;5134;3052;3155;15945; adj:4;ls:20;26 min
2021-01-01 02:47:53.648641;1561;283;286;274;269;271;263;257;3090;2858;13763;5282;2899;3061;13391; adj:4;ls:20;26 min
2021-01-01 03:13:54.440004;1800;317;352;309;290;307;314;301;3780;3515;10338;6314;3549;3730;19361; adj:4;ls:20;30 min
2021-01-01 03:43:54.836292;1800;336;314;335;313;326;306;290;3521;3354;17183;6551;3414;3536;16179; adj:4;ls:20;30 min
2021-01-01 04:13:55.266054;1801;313;298;315;313;335;301;325;3553;3332;16045;6600;3396;3531;16292; adj:4;ls:20;30 min
2021-01-01 04:43:56.360738;2100;369;382;376;375;374;343;394;4273;3954;20094;7338;4019;4254;19537; adj:4;ls:20;35 min
2021-01-01 05:18:56.668308;2101;359;372;357;365;356;369;321;4437;4116;12512;6480;4193;4438;22554; adj:4;ls:20;35 min
2021-01-01 05:53:57.284816;2101;348;380;359;368;385;359;350;4243;3902;20076;7521;4018;4223;18127; adj:4;ls:20;35 min
2021-01-01 06:28:58.033064;2401;447;422;433;443;413;434;396;4881;4637;20589;8514;4683;4867;23215; adj:4;ls:20;40 min
2021-01-01 07:08:58.812616;2401;425;416;414;427;405;387;381;4792;4391;19549;7815;4513;4773;20609; adj:4;ls:20;40 min
2021-01-01 07:48:59.978468;2401;412;417;421;426;408;406;405;4784;4474;21793;8459;4589;4689;22189; adj:4;ls:20;40 min
2021-01-01 08:29:01.101749;2701;451;485;452;442;457;431;419;5308;5046;20596;8186;5123;5299;26920; adj:4;ls:20;45 min
2021-01-01 09:14:02.270492;2701;490;461;451;457;453;459;426;5518;5286;16637;8772;5361;5493;30564; adj:4;ls:20;45 min
2021-01-01 09:59:02.946423;2701;448;461;453;449;466;421;449;5444;5116;18234;8370;5186;5354;26805; adj:4;ls:20;45 min
2021-01-01 10:44:03.882090;3002;491;508;498;522;505;458;464;5562;5172;25911;9840;5224;5501;23711; adj:4;ls:20;50 min
2021-01-01 11:34:05.591885;3000;536;504;526;503;515;490;521;6267;5965;18090;9869;6047;6209;34119; adj:4;ls:20;50 min
2021-01-01 12:24:06.148328;3001;552;541;546;513;507;529;490;6329;5995;25136;9659;6121;6239;30526; adj:4;ls:20;50 min
